service_id,labor_id,labor_type,labor_name,labor_category,schedule_date,shop,alfred,labor_start_date,labor_end_date,address_id,address_point,address_name,start_address_id,start_address_point,end_address_id,end_address_point,city,state_service
229040,323182.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 08:00:00-05:00,,20111.0,2025-09-11 06:55:00-05:00,2025-09-11 08:56:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,131060.0,POINT (-75.5754326 6.222050900000001),131103.0,POINT (-75.5697201 6.2226518),1,COMPLETED
229042,323185.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 11:30:00-05:00,,2036.0,2025-09-11 10:44:00-05:00,2025-09-11 12:35:00-05:00,55748,POINT (-75.55748439999999 6.252939599999999),Apartamento,131064.0,POINT (-75.5912002 6.270564799999999),102162.0,POINT (-75.564082 6.2082589),1,COMPLETED
229062,323206.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 10:00:00-05:00,,9258.0,2025-09-11 08:55:00-05:00,2025-09-11 11:07:00-05:00,14667,POINT (-75.5504277 6.280507099999999),Casa,131081.0,POINT (-75.61999899999999 6.173254699999999),117288.0,POINT (-75.570449 6.2322998),1,COMPLETED
229068,323213.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 09:00:00-05:00,,2036.0,2025-09-11 07:42:00-05:00,2025-09-11 10:38:00-05:00,55748,POINT (-75.55748439999999 6.252939599999999),Apartamento,131085.0,POINT (-75.5601715 6.325476999999998),117291.0,POINT (-75.5700854 6.2310458),1,COMPLETED
229084,323229.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 12:00:00-05:00,,9258.0,2025-09-11 11:37:00-05:00,2025-09-11 12:38:00-05:00,14667,POINT (-75.5504277 6.280507099999999),Casa,131095.0,POINT (-75.5653105 6.2013119),117281.0,POINT (-75.56979539999999 6.2198631),1,COMPLETED
229085,323230.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 16:00:00-05:00,,9258.0,2025-09-11 14:51:00-05:00,2025-09-11 17:11:00-05:00,14667,POINT (-75.5504277 6.280507099999999),Casa,117281.0,POINT (-75.56979539999999 6.2198631),131095.0,POINT (-75.5653105 6.2013119),1,COMPLETED
229133,323285.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 12:00:00-05:00,,70424.0,2025-09-11 11:13:00-05:00,2025-09-11 13:20:00-05:00,126965,POINT (-75.560277 6.340593500000001),Casa,131133.0,POINT (-75.5720821 6.230957699999999),119903.0,POINT (-75.4315025 6.4003481),1,COMPLETED
229148,323303.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 11:00:00-05:00,,4555.0,2025-09-11 10:40:00-05:00,2025-09-11 11:54:00-05:00,,,,131140.0,POINT (-75.5719103 6.1663031),3128.0,POINT (-75.5814053 6.214877200000001),1,COMPLETED
229152,323307.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 08:00:00-05:00,,10491.0,2025-09-11 07:02:00-05:00,2025-09-11 08:39:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,130690.0,POINT (-75.5799287 6.255081),130690.0,POINT (-75.5799287 6.255081),1,COMPLETED
229152,323308.0,6.0,General Mechanics,GENERAL_MECHANICS,2025-09-11 08:00:00-05:00,520.0,,2025-09-11 08:39:00-05:00,2025-09-11 13:39:00-05:00,24540,POINT (-75.5717909 6.231193999999999),Mega Tecnicentro,130690.0,POINT (-75.5799287 6.255081),130690.0,POINT (-75.5799287 6.255081),1,COMPLETED
229164,323320.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 13:00:00-05:00,,10491.0,2025-09-11 12:01:00-05:00,2025-09-11 14:05:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,131145.0,POINT (-75.6011212 6.2626847),131146.0,POINT (-75.5856515 6.183439799999999),1,COMPLETED
229167,323323.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 06:30:00-05:00,,4554.0,2025-09-11 05:31:00-05:00,2025-09-11 07:01:00-05:00,,,,131147.0,POINT (-75.5945377 6.2390534),5038.0,POINT (-75.57009649999999 6.224776299999999),1,COMPLETED
229408,323575.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 16:30:00-05:00,,4554.0,2025-09-11 15:11:00-05:00,2025-09-11 16:12:00-05:00,,,,5038.0,POINT (-75.57009649999999 6.224776299999999),131147.0,POINT (-75.5945377 6.2390534),1,COMPLETED
229411,323578.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 12:00:00-05:00,,5455.0,2025-09-11 11:04:00-05:00,2025-09-11 12:37:00-05:00,10331,POINT (-75.5568613 6.278588999999999),Casa,9771.0,POINT (-75.5995638 6.1664237),43093.0,POINT (-75.57511079999999 6.2001991),1,COMPLETED
229431,323605.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 13:30:00-05:00,,4554.0,2025-09-11 12:20:00-05:00,2025-09-11 13:46:00-05:00,,,,7507.0,POINT (-75.61316029999999 6.163312599999999),130593.0,POINT (-75.5649916 6.2128397),1,COMPLETED
229434,323612.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 14:00:00-05:00,,20111.0,2025-09-11 13:13:00-05:00,2025-09-11 14:48:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,131179.0,POINT (-75.5694414 6.2228618),131180.0,POINT (-75.5754326 6.222050900000001),1,COMPLETED
229446,323761.0,6.0,General Mechanics,GENERAL_MECHANICS,2025-09-11 08:00:00-05:00,520.0,,2025-09-11 09:00:00-05:00,2025-09-11 16:00:00-05:00,24540,POINT (-75.5717909 6.231193999999999),Mega Tecnicentro,131247.0,POINT (-75.5755176 6.2228327),131247.0,POINT (-75.5755176 6.2228327),1,COMPLETED
229446,323753.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 08:00:00-05:00,,4555.0,2025-09-11 14:52:00-05:00,2025-09-11 16:27:00-05:00,,,,131247.0,POINT (-75.5755176 6.2228327),131247.0,POINT (-75.5755176 6.2228327),1,COMPLETED
229458,323639.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 15:00:00-05:00,,31857.0,2025-09-11 13:14:00-05:00,2025-09-11 15:41:00-05:00,44375,POINT (-75.58290559999999 6.155980599999999),Apto,4849.0,POINT (-75.5697983 6.227549600000001),73556.0,POINT (-75.5576852 6.197576299999999),1,COMPLETED
229490,323678.0,6.0,General Mechanics,GENERAL_MECHANICS,2025-09-11 11:00:00-05:00,4165.0,,2025-09-11 11:00:00-05:00,2025-09-11 14:00:00-05:00,129213,POINT (-75.5719524 6.2344681),RB MULTISERVICIOS Y REPUESTOS SAS,129213.0,POINT (-75.5719524 6.2344681),131210.0,POINT (-75.58566119999999 6.2002485),1,COMPLETED
229491,323680.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 15:00:00-05:00,,70424.0,2025-09-11 14:11:00-05:00,2025-09-11 15:30:00-05:00,126965,POINT (-75.560277 6.340593500000001),Casa,4852.0,POINT (-75.56991479999999 6.2276503),88125.0,POINT (-75.55954 6.213297000000001),1,COMPLETED
229569,323774.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 15:30:00-05:00,,10491.0,2025-09-11 15:11:00-05:00,2025-09-11 16:01:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,130945.0,POINT (-75.5856104 6.183108199999999),130944.0,POINT (-75.5763387 6.2430981),1,COMPLETED
229572,323777.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-11 17:00:00-05:00,,70424.0,2025-09-11 16:09:00-05:00,2025-09-11 17:30:00-05:00,126965,POINT (-75.560277 6.340593500000001),Casa,9554.0,POINT (-75.58057079999999 6.189407699999999),131251.0,POINT (-75.56644299999999 6.197845),1,COMPLETED
201061,292634.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 07:00:00-05:00,,20111.0,2025-09-10 05:28:00-05:00,2025-09-10 08:01:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,123818.0,POINT (-75.567614 6.1770843),102162.0,POINT (-75.564082 6.2082589),1,COMPLETED
202284,293955.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 07:00:00-05:00,,10491.0,2025-09-10 05:51:00-05:00,2025-09-10 08:42:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,124071.0,POINT (-75.5016464 6.0559432),4852.0,POINT (-75.56991479999999 6.2276503),1,COMPLETED
202676,294371.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 08:00:00-05:00,,31857.0,2025-09-10 07:08:00-05:00,2025-09-10 08:49:00-05:00,44375,POINT (-75.58290559999999 6.155980599999999),Apto,124144.0,POINT (-75.5515774 6.2022232),4852.0,POINT (-75.56991479999999 6.2276503),1,COMPLETED
202702,294400.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 11:30:00-05:00,,4555.0,2025-09-10 11:13:00-05:00,2025-09-10 12:25:00-05:00,,,,4852.0,POINT (-75.56991479999999 6.2276503),124144.0,POINT (-75.5515774 6.2022232),1,COMPLETED
203250,295013.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 06:30:00-05:00,,5455.0,2025-09-10 06:00:00-05:00,2025-09-10 07:29:00-05:00,10331,POINT (-75.5568613 6.278588999999999),Casa,124314.0,POINT (-75.5688416 6.2677479),7485.0,POINT (-75.55127643988114 6.2398819767722795),1,COMPLETED
203728,295520.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 08:00:00-05:00,,21407.0,2025-09-10 06:59:00-05:00,2025-09-10 08:13:00-05:00,40578,POINT (-75.61853889999999 6.1358762),apto,124402.0,POINT (-75.5710605 6.2043449),102162.0,POINT (-75.564082 6.2082589),1,FAILED
203744,295536.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 11:00:00-05:00,,20111.0,2025-09-10 10:20:00-05:00,2025-09-10 11:48:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,124406.0,POINT (-75.5975124 6.2410022),117291.0,POINT (-75.5700854 6.2310458),1,COMPLETED
204381,296194.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 08:00:00-05:00,,4554.0,2025-09-10 07:15:00-05:00,2025-09-10 08:52:00-05:00,,,,119664.0,POINT (-75.5670269 6.203714499999999),4852.0,POINT (-75.56991479999999 6.2276503),1,COMPLETED
204396,296214.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 07:00:00-05:00,,4555.0,2025-09-10 06:46:00-05:00,2025-09-10 07:43:00-05:00,,,,39943.0,POINT (-75.5895417 6.188607800000001),9771.0,POINT (-75.5995638 6.1664237),1,COMPLETED
204399,296217.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 09:30:00-05:00,,20111.0,2025-09-10 08:36:00-05:00,2025-09-10 10:20:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,124517.0,POINT (-75.5728476 6.202649300000001),124518.0,POINT (-75.5769399 6.2330109),1,COMPLETED
204400,296218.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 17:00:00-05:00,,4554.0,2025-09-10 15:47:00-05:00,2025-09-10 16:58:00-05:00,,,,124518.0,POINT (-75.5769399 6.2330109),124517.0,POINT (-75.5728476 6.202649300000001),1,FAILED
204440,296264.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 10:00:00-05:00,,4554.0,2025-09-10 08:58:00-05:00,2025-09-10 10:56:00-05:00,,,,124535.0,POINT (-75.53681999999999 6.2915441),3128.0,POINT (-75.5814053 6.214877200000001),1,COMPLETED
204466,296294.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 11:00:00-05:00,,5455.0,2025-09-10 10:18:00-05:00,2025-09-10 11:26:00-05:00,10331,POINT (-75.5568613 6.278588999999999),Casa,124553.0,POINT (-75.55194089999999 6.2353567),102162.0,POINT (-75.564082 6.2082589),1,COMPLETED
204518,296349.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 09:00:00-05:00,,21407.0,2025-09-10 08:18:00-05:00,2025-09-10 09:48:00-05:00,40578,POINT (-75.61853889999999 6.1358762),apto,106645.0,POINT (-75.5696873 6.221510299999999),106646.0,POINT (-75.5856515 6.183439799999999),1,COMPLETED
204519,296350.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 16:30:00-05:00,,9258.0,2025-09-10 15:23:00-05:00,2025-09-10 16:11:00-05:00,14667,POINT (-75.5504277 6.280507099999999),Casa,106646.0,POINT (-75.5856515 6.183439799999999),106645.0,POINT (-75.5696873 6.221510299999999),1,FAILED
204636,296470.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 09:00:00-05:00,,4555.0,2025-09-10 08:47:00-05:00,2025-09-10 09:39:00-05:00,,,,83850.0,POINT (-75.59549390000001 6.195982700000001),83851.0,POINT (-75.5856515 6.183439799999999),1,COMPLETED
204646,296480.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 14:00:00-05:00,,4554.0,2025-09-10 13:00:00-05:00,2025-09-10 14:31:00-05:00,,,,83851.0,POINT (-75.5856515 6.183439799999999),83850.0,POINT (-75.59549390000001 6.195982700000001),1,FAILED
204848,296692.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 11:00:00-05:00,,31857.0,2025-09-10 09:59:00-05:00,2025-09-10 12:23:00-05:00,44375,POINT (-75.58290559999999 6.155980599999999),Apto,4852.0,POINT (-75.56991479999999 6.2276503),123315.0,POINT (-75.504836 6.101969700000001),1,COMPLETED
204954,296819.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 09:00:00-05:00,,5455.0,2025-09-10 08:31:00-05:00,2025-09-10 09:33:00-05:00,10331,POINT (-75.5568613 6.278588999999999),Casa,123638.0,POINT (-75.5762903 6.159308900000001),117291.0,POINT (-75.5700854 6.2310458),1,COMPLETED
204971,296838.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 10:00:00-05:00,,10491.0,2025-09-10 09:09:00-05:00,2025-09-10 11:05:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,124680.0,POINT (-75.5978824 6.2584909),25103.0,POINT (-75.59469229999999 6.212190400000001),1,COMPLETED
204972,296839.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 13:30:00-05:00,,10491.0,2025-09-10 13:08:00-05:00,2025-09-10 14:30:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,25103.0,POINT (-75.59469229999999 6.212190400000001),124682.0,POINT (-75.5978824 6.2584909),1,COMPLETED
205048,296917.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 12:00:00-05:00,,4554.0,2025-09-10 10:59:00-05:00,2025-09-10 12:46:00-05:00,,,,49868.0,POINT (-75.5591707 6.184430599999999),28710.0,POINT (-75.5997314 6.166529099999999),1,COMPLETED
205053,296922.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 13:00:00-05:00,,21407.0,2025-09-10 12:14:00-05:00,2025-09-10 13:57:00-05:00,40578,POINT (-75.61853889999999 6.1358762),apto,124696.0,POINT (-75.5665834 6.2033244),4852.0,POINT (-75.56991479999999 6.2276503),1,COMPLETED
205123,296994.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 13:00:00-05:00,,20111.0,2025-09-10 12:08:00-05:00,2025-09-10 13:55:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,91695.0,POINT (-75.58936729999999 6.2517105),91695.0,POINT (-75.58936729999999 6.2517105),1,COMPLETED
205123,296995.0,3.0,Wash and Polish,WASH_AND_POLISH,2025-09-10 13:00:00-05:00,659.0,,2025-09-10 13:55:00-05:00,2025-09-10 14:17:00-05:00,39879,POINT (-75.5763024 6.2083145),Auto Spa Patio Bonito,91695.0,POINT (-75.58936729999999 6.2517105),91695.0,POINT (-75.58936729999999 6.2517105),1,COMPLETED
205123,296996.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,2025-09-10 13:00:00-05:00,,20111.0,2025-09-10 14:17:00-05:00,2025-09-10 15:01:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,91695.0,POINT (-75.58936729999999 6.2517105),91695.0,POINT (-75.58936729999999 6.2517105),1,COMPLETED
205225,297099.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 13:00:00-05:00,,5455.0,2025-09-10 12:15:00-05:00,2025-09-10 13:17:59-05:00,10331,POINT (-75.5568613 6.278588999999999),Casa,121555.0,POINT (-75.54519250000001 6.237807200000001),121555.0,POINT (-75.54519250000001 6.237807200000001),1,COMPLETED
205225,297100.0,3.0,Wash and Polish,WASH_AND_POLISH,2025-09-10 13:00:00-05:00,659.0,,2025-09-10 13:17:59-05:00,2025-09-10 13:43:36-05:00,39879,POINT (-75.5763024 6.2083145),Auto Spa Patio Bonito,121555.0,POINT (-75.54519250000001 6.237807200000001),121555.0,POINT (-75.54519250000001 6.237807200000001),1,COMPLETED
205225,297101.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,2025-09-10 13:00:00-05:00,,5455.0,2025-09-10 13:43:36-05:00,2025-09-10 14:39:56-05:00,10331,POINT (-75.5568613 6.278588999999999),Casa,121555.0,POINT (-75.54519250000001 6.237807200000001),121555.0,POINT (-75.54519250000001 6.237807200000001),1,COMPLETED
205263,297143.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 14:00:00-05:00,,4555.0,2025-09-10 13:48:00-05:00,2025-09-10 14:46:00-05:00,,,,4852.0,POINT (-75.56991479999999 6.2276503),119664.0,POINT (-75.5670269 6.203714499999999),1,COMPLETED
205264,297144.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 14:00:00-05:00,,21407.0,2025-09-10 13:58:00-05:00,2025-09-10 15:10:00-05:00,40578,POINT (-75.61853889999999 6.1358762),apto,4852.0,POINT (-75.56991479999999 6.2276503),124638.0,POINT (-75.55045280000002 6.197131499999999),1,COMPLETED
205294,297176.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 14:00:00-05:00,,9258.0,2025-09-10 13:11:00-05:00,2025-09-10 14:22:00-05:00,14667,POINT (-75.5504277 6.280507099999999),Casa,117291.0,POINT (-75.5700854 6.2310458),123638.0,POINT (-75.5762903 6.159308900000001),1,COMPLETED
205298,297180.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 15:00:00-05:00,,31857.0,2025-09-10 14:17:00-05:00,2025-09-10 15:58:00-05:00,44375,POINT (-75.58290559999999 6.155980599999999),Apto,7485.0,POINT (-75.55127643988114 6.2398819767722795),124731.0,POINT (-75.5751157 6.229120300000001),1,COMPLETED
205313,297197.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 15:30:00-05:00,,10491.0,2025-09-10 14:42:00-05:00,2025-09-10 16:20:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,1606.0,POINT (-75.57438254356384 6.2283712162642235),124742.0,POINT (-75.5753198 6.1869286),1,COMPLETED
205315,297199.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 15:00:00-05:00,,4554.0,2025-09-10 14:31:00-05:00,2025-09-10 15:41:00-05:00,,,,7507.0,POINT (-75.61316029999999 6.163312599999999),124744.0,POINT (-75.5685101 6.1814157),1,COMPLETED
205335,297222.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 16:00:00-05:00,,5455.0,2025-09-10 15:08:00-05:00,2025-09-10 16:25:00-05:00,10331,POINT (-75.5568613 6.278588999999999),Casa,88406.0,POINT (-75.5722238 6.2389237),124753.0,POINT (-75.5661508 6.2498554),1,COMPLETED
205345,297232.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 16:30:00-05:00,,4555.0,2025-09-10 15:15:00-05:00,2025-09-10 18:09:00-05:00,,,,4870.0,POINT (-75.56977909999999 6.2277346),78386.0,POINT (-75.4984619 6.0757257),1,COMPLETED
205350,297237.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 17:00:00-05:00,,10491.0,2025-09-10 16:20:00-05:00,2025-09-10 18:20:00-05:00,16770,POINT (-75.5948708 6.222133500000001),casa,4849.0,POINT (-75.5697983 6.227549600000001),124759.0,POINT (-75.5792139 6.199601200000001),1,COMPLETED
205353,297241.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 17:00:00-05:00,,20111.0,2025-09-10 16:08:00-05:00,2025-09-10 18:04:00-05:00,25905,POINT (-75.594906 6.190818699999999),Apto,4852.0,POINT (-75.56991479999999 6.2276503),124696.0,POINT (-75.5665834 6.2033244),1,COMPLETED
205362,297250.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-10 17:00:00-05:00,,31857.0,2025-09-10 15:59:00-05:00,2025-09-10 18:39:00-05:00,44375,POINT (-75.58290559999999 6.155980599999999),Apto,83851.0,POINT (-75.5856515 6.183439799999999),83850.0,POINT (-75.59549390000001 6.195982700000001),1,COMPLETED
224513,318239.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-09-13 09:00:00-05:00,,4555.0,2025-09-13 08:28:00-05:00,2025-09-13 09:30:00-05:00,,,,129920.0,POINT (-75.6141202 6.160047800000001),129921.0,POINT (-75.5989917 6.1669186),1,COMPLETED
